"ID" "year" "age" "eggs" "lifespan" "julianDate"
"543774-MMY" 1988 2 4 4 281
"543774-MMY" 1988 2 4 4 321
"543774-MMY" 1988 2 4 4 349
"543840-ORN" 1988 1 3 2 311
"543840-ORN" 1988 1 2 2 347
"543840-ORN" 1988 1 3 2 370
"574511-OYG" 1988 1 3 2 291
"574712-YGR" 1988 2 3 3 318
"574712-YGR" 1988 2 3 3 347
"574717-YOO" 1988 1 3 1 300
"574717-YOO" 1988 1 2 1 329
"574717-YOO" 1988 1 3 1 361
"574724-YMB" 1988 1 4 3 349
"574748-NGB" 1988 1 2 2 286
"574748-NGB" 1988 1 3 2 317
"574751-NON" 1988 1 3 3 296
"574751-NON" 1988 1 3 3 355
"574761-MRG" 1988 1 3 4 294
"574761-MRG" 1988 1 3 4 328
"574761-MRG" 1988 1 3 4 359
"543774-MMY" 1989 3 3 4 273
"543774-MMY" 1989 3 3 4 313
"543774-MMY" 1989 3 3 4 349
"574712-YGR" 1989 3 3 3 266
"574712-YGR" 1989 3 3 3 323
"574712-YGR" 1989 3 3 3 347
"574712-YGR" 1989 3 2 3 364
"574724-YMB" 1989 2 4 3 281
"574724-YMB" 1989 2 2 3 300
"574724-YMB" 1989 2 2 3 313
"574724-YMB" 1989 2 3 3 376
"574751-NON" 1989 2 3 3 309
"574751-NON" 1989 2 2 3 351
"574761-MRG" 1989 2 3 4 268
"574761-MRG" 1989 2 4 4 301
"574761-MRG" 1989 2 3 4 370
"596662-GYN" 1989 1 4 2 318
"596662-GYN" 1989 1 3 2 360
"596713-YgwB" 1989 1 3 2 298
"596713-YgwB" 1989 1 3 2 337
"596748-GNB" 1989 1 3 1 286
"596791-GWY" 1989 1 3 2 316
"596791-GWY" 1989 1 3 2 328
"596791-GWY" 1989 1 3 2 364
"596801-GWR" 1989 1 3 6 300
"596801-GWR" 1989 1 3 6 319
"626691-GBW" 1989 1 4 8 346
"543774-MMY" 1990 4 3 4 348
"574751-NON" 1990 3 3 3 299
"574751-NON" 1990 3 3 3 341
"583809-mGMW" 1990 1 4 8 295
"583809-mGMW" 1990 1 3 8 308
"583809-mGMW" 1990 1 3 8 345
"596662-GYN" 1990 2 2 2 313
"596662-GYN" 1990 2 2 2 360
"596713-YgwB" 1990 2 2 2 334
"596751-BWM" 1990 2 3 8 342
"596751-BWM" 1990 2 3 8 331
"626685-WWR" 1990 1 2 4 305
"626685-WWR" 1990 1 3 4 361
"626691-GBW" 1990 2 3 8 324
"626707-WYR" 1990 1 3 1 309
"626709-NBR" 1990 1 3 2 293
"626709-NBR" 1990 1 4 2 338
"626712-OWO" 1990 1 3 5 308
"626712-OWO" 1990 1 3 5 322
"626716-WBR" 1990 1 3 5 312
"626716-WBR" 1990 1 3 5 347
"626721-NGG" 1990 1 3 3 297
"626721-NGG" 1990 1 2 3 331
"626734-YYN" 1990 1 4 6 305
"626734-YYN" 1990 1 4 6 345
"626741-GYO" 1990 1 3 3 271
"626741-GYO" 1990 1 4 3 304
"626741-GYO" 1990 1 3 3 349
"626748-NRO" 1990 1 3 3 298
"626902-WBG" 1990 1 3 2 342
"626908-WMY" 1990 1 3 4 307
"583809-mGMW" 1991 2 3 8 286
"583809-mGMW" 1991 2 4 8 314
"583809-mGMW" 1991 2 3 8 371
"596751-BWM" 1991 3 3 8 296
"596751-BWM" 1991 3 3 8 326
"596751-BWM" 1991 3 4 8 336
"596751-BWM" 1991 3 3 8 345
"596751-BWM" 1991 3 3 8 355
"596751-BWM" 1991 3 4 8 381
"596751-BWM" 1991 3 3 8 393
"596801-GWR" 1991 3 3 6 289
"596801-GWR" 1991 3 3 6 305
"596801-GWR" 1991 3 4 6 327
"626685-WWR" 1991 2 3 4 291
"626685-WWR" 1991 2 3 4 321
"626685-WWR" 1991 2 4 4 349
"626691-GBW" 1991 3 3 8 325
"626691-GBW" 1991 3 3 8 351
"626691-GBW" 1991 3 3 8 393
"626712-OWO" 1991 2 3 5 361
"626716-WBR" 1991 2 3 5 310
"626716-WBR" 1991 2 3 5 342
"626716-WBR" 1991 2 3 5 379
"626721-NGG" 1991 2 3 3 295
"626721-NGG" 1991 2 3 3 327
"626721-NGG" 1991 2 3 3 360
"626721-NGG" 1991 2 3 3 379
"626734-YYN" 1991 2 3 6 287
"626734-YYN" 1991 2 4 6 311
"626734-YYN" 1991 2 4 6 334
"626734-YYN" 1991 2 4 6 367
"626741-GYO" 1991 2 3 3 265
"626741-GYO" 1991 2 3 3 290
"626741-GYO" 1991 2 2 3 315
"626741-GYO" 1991 2 3 3 349
"626741-GYO" 1991 2 3 3 382
"626741-GYO" 1991 2 3 3 405
"626748-NRO" 1991 2 3 3 289
"626748-NRO" 1991 2 4 3 319
"626748-NRO" 1991 2 3 3 350
"626748-NRO" 1991 2 3 3 371
"626757-NWN" 1991 2 3 2 307
"626757-NWN" 1991 2 3 2 341
"626845-YobY" 1991 1 3 8 305
"626845-YobY" 1991 1 3 8 326
"626895-NGY" 1991 1 3 3 302
"626895-NGY" 1991 1 3 3 337
"626901-NNY" 1991 1 3 2 318
"626901-NNY" 1991 1 3 2 354
"626901-NNY" 1991 1 3 2 364
"626904-WGN" 1991 1 2 4 300
"626904-WGN" 1991 1 3 4 331
"626904-WGN" 1991 1 3 4 357
"626905-NWW" 1991 1 3 8 299
"626905-NWW" 1991 1 4 8 336
"626905-NWW" 1991 1 3 8 362
"626908-WMY" 1991 2 2 4 289
"626908-WMY" 1991 2 3 4 305
"626908-WMY" 1991 2 3 4 334
"626908-WMY" 1991 2 4 4 347
"626910-WRN" 1991 1 3 4 324
"626910-WRN" 1991 1 3 4 363
"626911-WRR" 1991 1 3 NA 318
"626911-WRR" 1991 1 3 NA 363
"626916-YWN" 1991 1 3 2 325
"626917-NGW" 1991 1 3 5 309
"626917-NGW" 1991 1 3 5 371
"696465-ARY" 1991 1 3 2 307
"696465-ARY" 1991 1 4 2 329
"583809-mGMW" 1992 3 4 8 293
"583809-mGMW" 1992 3 4 8 355
"583809-mGMW" 1992 3 3 8 377
"596751-BWM" 1992 4 3 8 295
"596751-BWM" 1992 4 3 8 308
"596751-BWM" 1992 4 4 8 335
"596751-BWM" 1992 4 3 8 376
"596751-BWM" 1992 4 3 8 399
"596801-GWR" 1992 4 3 6 357
"596814-MNO" 1992 4 3 5 389
"626625-YrwN" 1992 3 3 7 275
"626625-YrwN" 1992 3 3 7 326
"626625-YrwN" 1992 3 2 7 349
"626625-YrwN" 1992 3 3 7 366
"626685-WWR" 1992 3 3 4 292
"626685-WWR" 1992 3 4 4 320
"626685-WWR" 1992 3 3 4 350
"626685-WWR" 1992 3 4 4 363
"626685-WWR" 1992 3 4 4 377
"626685-WWR" 1992 3 3 4 405
"626691-GBW" 1992 4 3 8 296
"626691-GBW" 1992 4 4 8 319
"626691-GBW" 1992 4 3 8 352
"626691-GBW" 1992 4 3 8 391
"626691-GBW" 1992 4 3 8 422
"626712-OWO" 1992 3 3 5 291
"626712-OWO" 1992 3 4 5 317
"626712-OWO" 1992 3 4 5 340
"626712-OWO" 1992 3 4 5 375
"626712-OWO" 1992 3 3 5 415
"626716-WBR" 1992 3 3 5 308
"626734-YYN" 1992 3 3 6 289
"626734-YYN" 1992 3 4 6 301
"626734-YYN" 1992 3 4 6 318
"626734-YYN" 1992 3 4 6 341
"626736-WRB" 1992 3 2 4 295
"626736-WRB" 1992 3 3 4 310
"626736-WRB" 1992 3 3 4 355
"626746-BNN" 1992 3 3 6 313
"626746-BNN" 1992 3 3 6 357
"626845-YobY" 1992 2 3 8 291
"626845-YobY" 1992 2 4 8 322
"626895-NGY" 1992 2 3 3 294
"626895-NGY" 1992 2 4 3 338
"626895-NGY" 1992 2 3 3 378
"626904-WGN" 1992 2 3 4 293
"626904-WGN" 1992 2 3 4 325
"626904-WGN" 1992 2 4 4 344
"626904-WGN" 1992 2 4 4 355
"626905-NWW" 1992 2 3 8 291
"626905-NWW" 1992 2 3 8 306
"626905-NWW" 1992 2 3 8 339
"626905-NWW" 1992 2 4 8 357
"626908-WMY" 1992 3 3 4 294
"626908-WMY" 1992 3 3 4 343
"626908-WMY" 1992 3 3 4 367
"626910-WRN" 1992 2 2 4 296
"626910-WRN" 1992 2 4 4 332
"626910-WRN" 1992 2 2 4 407
"626916-YWN" 1992 2 3 2 294
"626916-YWN" 1992 2 4 2 307
"626917-NGW" 1992 2 3 5 322
"626917-NGW" 1992 2 3 5 344
"626929-goBY" 1992 1 3 NA 293
"696318-rgBR" 1992 1 3 NA 299
"696318-rgBR" 1992 1 3 NA 313
"696365-nyNN" 1992 1 2 2 344
"696365-nyNN" 1992 1 2 2 382
"696376-wgMA" 1992 1 3 2 327
"696387-brOG" 1992 1 3 6 323
"696387-brOG" 1992 1 4 6 357
"696387-brOG" 1992 1 3 6 377
"696435-nyMM" 1992 1 3 1 303
"696435-nyMM" 1992 1 2 1 330
"696435-nyMM" 1992 1 2 1 359
"696440-nyRN" 1992 1 3 4 297
"696440-nyRN" 1992 1 4 4 330
"696445-wrRG" 1992 1 3 5 359
"696453-brRG" 1992 1 4 3 337
"696453-brRG" 1992 1 3 3 374
"696463-wgOB" 1992 1 3 5 310
"696463-wgOB" 1992 1 4 5 328
"696463-wgOB" 1992 1 3 5 340
"696463-wgOB" 1992 1 3 5 362
"696468-brWG" 1992 1 3 2 311
"696468-brWG" 1992 1 3 2 323
"696470-AYB" 1992 1 3 3 308
"696470-AYB" 1992 1 3 3 327
"696470-AYB" 1992 1 2 3 383
"696483-AYM" 1992 2 2 5 300
"696483-AYM" 1992 2 3 5 364
"696495-wgNN" 1992 1 3 10 334
"696496-wgNO" 1992 1 4 4 329
"696499-AOM" 1992 1 2 4 317
"696499-AOM" 1992 1 3 4 352
"696499-AOM" 1992 1 3 4 387
"696500-AGB" 1992 1 3 4 291
"696500-AGB" 1992 1 4 4 327
"696500-AGB" 1992 1 4 4 344
"696500-AGB" 1992 1 4 4 354
"696500-AGB" 1992 1 3 4 365
"696516-BAM" 1992 1 3 2 318
"696516-BAM" 1992 1 4 2 343
"696519-brWW" 1992 1 3 3 355
"696519-brWW" 1992 1 3 3 395
"696520-OBA" 1992 1 4 3 328
"696520-OBA" 1992 1 3 3 357
"696520-OBA" 1992 1 3 3 391
"696532-WWO" 1992 1 3 2 307
"696532-WWO" 1992 1 4 2 327
"696532-WWO" 1992 1 4 2 346
"696532-WWO" 1992 1 4 2 375
"696532-WWO" 1992 1 4 2 401
"696558-NRA" 1992 1 3 4 296
"696558-NRA" 1992 1 4 4 333
"696558-NRA" 1992 1 4 4 358
"696558-NRA" 1992 1 3 4 369
"696558-NRA" 1992 1 3 4 389
"696562-RWY" 1992 1 4 2 319
"696562-RWY" 1992 1 4 2 351
"696563-WWN" 1992 1 3 4 324
"696563-WWN" 1992 1 4 4 343
"696563-WWN" 1992 1 3 4 372
"696563-WWN" 1992 1 3 4 392
"696566-BYG" 1992 1 3 2 329
"696566-BYG" 1992 1 3 2 355
"696580-OOO" 1992 1 3 3 316
"696580-OOO" 1992 1 2 3 331
"696580-OOO" 1992 1 3 3 358
"696678-NOY" 1992 1 3 3 295
"696678-NOY" 1992 1 3 3 316
"696678-NOY" 1992 1 4 3 365
"696687-OMM" 1992 1 3 2 321
"696687-OMM" 1992 1 4 2 353
"696687-OMM" 1992 1 3 2 383
"696687-OMM" 1992 1 3 2 397
"725036-MOO" 1992 1 3 3 322
"583809-mGMW" 1993 4 3 8 279
"583809-mGMW" 1993 4 4 8 305
"583809-mGMW" 1993 4 4 8 331
"583809-mGMW" 1993 4 3 8 356
"596751-BWM" 1993 5 3 8 295
"596751-BWM" 1993 5 3 8 305
"596751-BWM" 1993 5 4 8 335
"596751-BWM" 1993 5 3 8 361
"596801-GWR" 1993 5 3 6 281
"596801-GWR" 1993 5 3 6 310
"596801-GWR" 1993 5 3 6 337
"596801-GWR" 1993 5 3 6 349
"596801-GWR" 1993 5 3 6 379
"626691-GBW" 1993 5 3 8 280
"626691-GBW" 1993 5 3 8 311
"626691-GBW" 1993 5 4 8 340
"626691-GBW" 1993 5 3 8 359
"626691-GBW" 1993 5 3 8 380
"626691-GBW" 1993 5 2 8 394
"626712-OWO" 1993 4 3 5 302
"626712-OWO" 1993 4 4 5 362
"626712-OWO" 1993 4 3 5 386
"626716-WBR" 1993 4 2 5 361
"626734-YYN" 1993 4 3 6 282
"626734-YYN" 1993 4 3 6 295
"626734-YYN" 1993 4 3 6 334
"626734-YYN" 1993 4 4 6 357
"626746-BNN" 1993 4 2 6 273
"626746-BNN" 1993 4 3 6 294
"626746-BNN" 1993 4 3 6 308
"626746-BNN" 1993 4 4 6 328
"626746-BNN" 1993 4 3 6 350
"626845-YobY" 1993 3 3 8 275
"626845-YobY" 1993 3 4 8 297
"626845-YobY" 1993 3 3 8 323
"626845-YobY" 1993 3 3 8 334
"626845-YobY" 1993 3 3 8 350
"626895-NGY" 1993 3 3 3 319
"626904-WGN" 1993 3 3 4 287
"626904-WGN" 1993 3 4 4 310
"626904-WGN" 1993 3 3 4 330
"626904-WGN" 1993 3 4 4 366
"626905-NWW" 1993 3 3 8 277
"626905-NWW" 1993 3 3 8 307
"626905-NWW" 1993 3 4 8 346
"626910-WRN" 1993 3 3 4 284
"626910-WRN" 1993 3 3 4 310
"626910-WRN" 1993 3 4 4 324
"626910-WRN" 1993 3 4 4 349
"626917-NGW" 1993 3 3 5 280
"626917-NGW" 1993 3 4 5 315
"626917-NGW" 1993 3 3 5 370
"696387-brOG" 1993 2 3 6 286
"696387-brOG" 1993 2 4 6 315
"696387-brOG" 1993 2 4 6 368
"696440-nyRN" 1993 2 3 4 285
"696440-nyRN" 1993 2 3 4 296
"696440-nyRN" 1993 2 4 4 333
"696440-nyRN" 1993 2 3 4 353
"696445-wrRG" 1993 2 3 5 290
"696445-wrRG" 1993 2 3 5 317
"696453-brRG" 1993 2 3 3 277
"696453-brRG" 1993 2 4 3 289
"696453-brRG" 1993 2 3 3 330
"696453-brRG" 1993 2 4 3 353
"696463-wgOB" 1993 2 3 5 284
"696463-wgOB" 1993 2 3 5 308
"696463-wgOB" 1993 2 3 5 320
"696463-wgOB" 1993 2 3 5 349
"696468-brWG" 1993 2 3 2 300
"696468-brWG" 1993 2 4 2 349
"696470-AYB" 1993 2 3 3 288
"696470-AYB" 1993 2 3 3 322
"696470-AYB" 1993 2 4 3 341
"696483-AYM" 1993 3 3 5 305
"696483-AYM" 1993 3 3 5 330
"696483-AYM" 1993 3 3 5 341
"696483-AYM" 1993 3 3 5 353
"696495-wgNN" 1993 2 4 10 286
"696495-wgNN" 1993 2 3 10 319
"696496-wgNO" 1993 2 3 4 297
"696496-wgNO" 1993 2 4 4 332
"696499-AOM" 1993 2 3 4 321
"696500-AGB" 1993 2 3 4 280
"696500-AGB" 1993 2 4 4 319
"696500-AGB" 1993 2 4 4 344
"696516-BAM" 1993 2 3 2 285
"696516-BAM" 1993 2 3 2 320
"696516-BAM" 1993 2 3 2 337
"696516-BAM" 1993 2 4 2 350
"696519-brWW" 1993 2 3 3 278
"696519-brWW" 1993 2 3 3 302
"696519-brWW" 1993 2 4 3 333
"696519-brWW" 1993 2 4 3 348
"696519-brWW" 1993 2 4 3 367
"696520-OBA" 1993 2 3 3 284
"696520-OBA" 1993 2 4 3 315
"696520-OBA" 1993 2 4 3 334
"696520-OBA" 1993 2 3 3 347
"696532-WWO" 1993 2 3 2 270
"696532-WWO" 1993 2 4 2 294
"696532-WWO" 1993 2 4 2 328
"696532-WWO" 1993 2 4 2 358
"696532-WWO" 1993 2 3 2 374
"696558-NRA" 1993 2 3 4 280
"696558-NRA" 1993 2 4 4 297
"696558-NRA" 1993 2 4 4 323
"696558-NRA" 1993 2 3 4 354
"696562-RWY" 1993 2 3 2 288
"696563-WWN" 1993 2 3 4 283
"696563-WWN" 1993 2 4 4 316
"696563-WWN" 1993 2 4 4 342
"696563-WWN" 1993 2 4 4 363
"696566-BYG" 1993 2 3 2 279
"696566-BYG" 1993 2 3 2 305
"696566-BYG" 1993 2 4 2 318
"696566-BYG" 1993 2 3 2 331
"696566-BYG" 1993 2 3 2 356
"696580-OOO" 1993 2 4 3 288
"696580-OOO" 1993 2 4 3 344
"696601-brYY" 1993 1 3 2 336
"696651-grBY" 1993 1 3 2 341
"696678-NOY" 1993 2 3 3 282
"696678-NOY" 1993 2 3 3 302
"696678-NOY" 1993 2 3 3 331
"696692-ynYY" 1993 1 3 2 308
"696692-ynYY" 1993 1 3 2 334
"696692-ynYY" 1993 1 3 2 355
"725028-rwWR" 1993 1 3 5 303
"725028-rwWR" 1993 1 3 5 341
"725028-rwWR" 1993 1 4 5 352
"725036-MOO" 1993 2 3 3 268
"725036-MOO" 1993 2 4 3 314
"725036-MOO" 1993 2 3 3 366
"725058-AWB" 1993 1 3 2 296
"725058-AWB" 1993 1 3 2 310
"725075-ynOM" 1993 1 3 2 310
"725075-ynOM" 1993 1 4 2 325
"725075-ynOM" 1993 1 3 2 343
"725076-ynNY" 1993 1 2 2 325
"725157-ARR" 1993 1 4 3 328
"725157-ARR" 1993 1 3 3 357
"725161-ynAY" 1993 1 3 1 328
"725171-GOW" 1993 1 3 3 298
"725171-GOW" 1993 1 3 3 313
"725171-GOW" 1993 1 2 3 325
"725171-GOW" 1993 1 3 3 369
"725176-OBR" 1993 1 2 4 313
"725176-OBR" 1993 1 3 4 326
"725176-OBR" 1993 1 3 4 354
"725176-OBR" 1993 1 3 4 379
"725185-BRB" 1993 1 3 2 348
"725197-GOY" 1993 1 3 5 306
"725197-GOY" 1993 1 3 5 327
"725198-BGO" 1993 1 3 2 301
"725198-BGO" 1993 1 3 2 341
"725205-ROY" 1993 1 3 5 297
"725205-ROY" 1993 1 3 5 314
"725205-ROY" 1993 1 3 5 326
"725207-YNO" 1993 1 3 3 307
"725207-YNO" 1993 1 3 3 320
"725207-YNO" 1993 1 3 3 329
"725207-YNO" 1993 1 3 3 352
"725208-WGW" 1993 1 3 NA 298
"725208-WGW" 1993 1 3 NA 327
"725215-BRA" 1993 1 3 6 317
"725215-BRA" 1993 1 3 6 363
"725217-MYW" 1993 1 3 3 321
"725217-MYW" 1993 1 3 3 357
"725219-BAG" 1993 1 3 NA 312
"725219-BAG" 1993 1 2 NA 345
"725229-WYN" 1993 1 3 2 309
"725229-WYN" 1993 1 3 2 341
"725229-WYN" 1993 1 3 2 373
"725252-GYR" 1993 1 3 2 328
"725253-MWR" 1993 1 3 2 326
"725267-YMY" 1993 1 3 NA 331
"725280-BOR" 1993 1 3 4 301
"725280-BOR" 1993 1 4 4 327
"725280-BOR" 1993 1 3 4 358
"725295-RYM" 1993 1 2 2 333
"725333-GOB" 1993 1 3 3 291
"725333-GOB" 1993 1 3 3 312
"725333-GOB" 1993 1 3 3 352
"725371-YBN" 1993 1 3 2 335
"725371-YBN" 1993 1 3 2 360
"725488-BYB" 1993 1 3 2 323
"725488-BYB" 1993 1 3 2 347
"583809-mGMW" 1994 5 3 8 297
"583809-mGMW" 1994 5 4 8 325
"583809-mGMW" 1994 5 3 8 356
"596751-BWM" 1994 6 3 8 324
"596751-BWM" 1994 6 3 8 357
"626691-GBW" 1994 6 3 8 312
"626691-GBW" 1994 6 3 8 352
"626691-GBW" 1994 6 3 8 365
"626734-YYN" 1994 5 3 6 295
"626734-YYN" 1994 5 3 6 324
"626734-YYN" 1994 5 3 6 355
"626746-BNN" 1994 5 3 6 308
"626746-BNN" 1994 5 3 6 337
"626845-YobY" 1994 4 3 8 301
"626845-YobY" 1994 4 3 8 334
"626845-YobY" 1994 4 3 8 357
"626845-YobY" 1994 4 3 8 380
"626904-WGN" 1994 4 3 4 321
"626904-WGN" 1994 4 3 4 334
"626905-NWW" 1994 4 3 8 297
"626905-NWW" 1994 4 3 8 374
"626917-NGW" 1994 4 3 5 307
"626917-NGW" 1994 4 3 5 327
"626917-NGW" 1994 4 3 5 353
"696387-brOG" 1994 3 3 6 306
"696387-brOG" 1994 3 3 6 362
"696440-nyRN" 1994 3 3 4 295
"696440-nyRN" 1994 3 3 4 326
"696445-wrRG" 1994 3 3 5 308
"696445-wrRG" 1994 3 3 5 370
"696463-wgOB" 1994 3 3 5 295
"696463-wgOB" 1994 3 3 5 310
"696463-wgOB" 1994 3 3 5 326
"696463-wgOB" 1994 3 3 5 336
"696463-wgOB" 1994 3 3 5 353
"696463-wgOB" 1994 3 2 5 387
"696483-AYM" 1994 4 2 5 304
"696483-AYM" 1994 4 3 5 335
"696483-AYM" 1994 4 3 5 349
"696495-wgNN" 1994 3 3 10 296
"696495-wgNN" 1994 3 3 10 346
"696496-wgNO" 1994 3 3 4 329
"696499-AOM" 1994 3 2 4 296
"696499-AOM" 1994 3 3 4 338
"696500-AGB" 1994 3 3 4 295
"696500-AGB" 1994 3 3 4 325
"696500-AGB" 1994 3 3 4 349
"696520-OBA" 1994 3 3 3 302
"696563-WWN" 1994 3 3 4 308
"696563-WWN" 1994 3 4 4 332
"696580-OOO" 1994 3 3 3 294
"696651-grBY" 1994 2 3 2 305
"696678-NOY" 1994 3 3 3 302
"696678-NOY" 1994 3 3 3 360
"725028-rwWR" 1994 2 3 5 305
"725028-rwWR" 1994 2 3 5 331
"725157-ARR" 1994 2 3 3 288
"725157-ARR" 1994 2 3 3 303
"725157-ARR" 1994 2 3 3 330
"725157-ARR" 1994 2 3 3 339
"725157-ARR" 1994 2 3 3 357
"725171-GOW" 1994 2 3 3 310
"725171-GOW" 1994 2 3 3 380
"725176-OBR" 1994 2 3 4 305
"725176-OBR" 1994 2 3 4 333
"725197-GOY" 1994 2 3 5 321
"725207-YNO" 1994 2 3 3 331
"725215-BRA" 1994 2 3 6 334
"725217-MYW" 1994 2 3 3 302
"725217-MYW" 1994 2 3 3 317
"725217-MYW" 1994 2 3 3 351
"725229-WYN" 1994 2 3 2 302
"725252-GYR" 1994 2 3 2 332
"725253-MWR" 1994 2 3 2 305
"725280-BOR" 1994 2 3 4 298
"725280-BOR" 1994 2 3 4 310
"725295-RYM" 1994 2 3 2 298
"725295-RYM" 1994 2 3 2 324
"725295-RYM" 1994 2 3 2 354
"725333-GOB" 1994 2 3 3 296
"725333-GOB" 1994 2 3 3 333
"725371-YBN" 1994 2 2 2 303
"725371-YBN" 1994 2 3 2 329
"725371-YBN" 1994 2 2 2 351
"725379-BOY" 1994 2 2 5 312
"725379-BOY" 1994 2 3 5 325
"725391-AwbN" 1994 1 3 6 327
"725416-GrnO" 1994 1 3 5 334
"725452-GwgN" 1994 1 3 5 344
"725464-ArgM" 1994 1 3 2 331
"725508-OynA" 1994 1 3 2 342
"725509-NynO" 1994 1 3 3 333
"725521-OynM" 1994 1 3 1 331
"725539-GOM" 1994 1 3 1 356
"725545-NynY" 1994 1 3 5 323
"725549-YarO" 1994 1 3 1 337
"725574-MOB" 1994 1 3 2 342
"725578-RYB" 1994 1 3 2 320
"725578-RYB" 1994 1 3 2 338
"725579-YGG" 1994 1 3 4 330
"725579-YGG" 1994 1 3 4 358
"725580-BOO" 1994 1 3 2 317
"725580-BOO" 1994 1 3 2 341
"725580-BOO" 1994 1 3 2 352
"725581-YAY" 1994 1 3 2 313
"725581-YAY" 1994 1 3 2 327
"725581-YAY" 1994 1 3 2 362
"725582-GAG" 1994 1 3 5 318
"725587-ROG" 1994 1 3 4 320
"725587-ROG" 1994 1 2 4 351
"725588-YYY" 1994 1 3 NA 312
"725588-YYY" 1994 1 3 NA 352
"725589-BOA" 1994 1 3 3 336
"725589-BOA" 1994 1 3 3 402
"725590-ANO" 1994 1 3 2 314
"725590-ANO" 1994 1 3 2 352
"725594-NBY" 1994 1 2 4 342
"725595-WAN" 1994 1 3 2 328
"725597-RBR" 1994 1 3 3 350
"725597-RBR" 1994 1 3 3 362
"583809-mGMW" 1995 6 3 8 283
"583809-mGMW" 1995 6 4 8 307
"583809-mGMW" 1995 6 4 8 341
"596751-BWM" 1995 7 3 8 294
"596751-BWM" 1995 7 3 8 326
"596751-BWM" 1995 7 4 8 355
"626691-GBW" 1995 7 3 8 300
"626691-GBW" 1995 7 3 8 315
"626691-GBW" 1995 7 4 8 352
"626691-GBW" 1995 7 3 8 362
"626734-YYN" 1995 6 2 6 285
"626845-YobY" 1995 5 3 8 287
"626845-YobY" 1995 5 3 8 300
"626845-YobY" 1995 5 3 8 314
"626845-YobY" 1995 5 3 8 327
"626845-YobY" 1995 5 3 8 355
"626845-YobY" 1995 5 3 8 382
"626905-NWW" 1995 5 3 8 300
"626905-NWW" 1995 5 2 8 343
"626905-NWW" 1995 5 3 8 396
"626917-NGW" 1995 5 3 5 289
"626917-NGW" 1995 5 4 5 330
"626917-NGW" 1995 5 4 5 358
"696387-brOG" 1995 4 3 6 278
"696387-brOG" 1995 4 2 6 299
"696387-brOG" 1995 4 4 6 324
"696440-nyRN" 1995 4 3 4 269
"696440-nyRN" 1995 4 4 4 297
"696440-nyRN" 1995 4 4 4 324
"696440-nyRN" 1995 4 3 4 356
"696445-wrRG" 1995 4 3 5 274
"696445-wrRG" 1995 4 3 5 310
"696445-wrRG" 1995 4 3 5 329
"696445-wrRG" 1995 4 3 5 338
"696445-wrRG" 1995 4 4 5 376
"696463-wgOB" 1995 4 3 5 292
"696463-wgOB" 1995 4 3 5 307
"696463-wgOB" 1995 4 4 5 332
"696463-wgOB" 1995 4 4 5 361
"696463-wgOB" 1995 4 3 5 386
"696495-wgNN" 1995 4 4 10 318
"696495-wgNN" 1995 4 4 10 335
"696499-AOM" 1995 4 3 4 278
"696499-AOM" 1995 4 3 4 314
"696499-AOM" 1995 4 4 4 339
"696558-NRA" 1995 4 3 4 285
"696558-NRA" 1995 4 4 4 323
"696558-NRA" 1995 4 4 4 346
"696563-WWN" 1995 4 3 4 291
"696563-WWN" 1995 4 3 4 310
"696563-WWN" 1995 4 4 4 323
"696563-WWN" 1995 4 3 4 363
"725028-rwWR" 1995 3 3 5 275
"725028-rwWR" 1995 3 4 5 307
"725028-rwWR" 1995 3 4 5 336
"725028-rwWR" 1995 3 4 5 358
"725028-rwWR" 1995 3 4 5 369
"725157-ARR" 1995 3 3 3 279
"725157-ARR" 1995 3 4 3 309
"725176-OBR" 1995 3 3 4 282
"725176-OBR" 1995 3 3 4 308
"725176-OBR" 1995 3 3 4 341
"725176-OBR" 1995 3 3 4 373
"725197-GOY" 1995 3 3 5 299
"725197-GOY" 1995 3 4 5 343
"725205-ROY" 1995 3 3 5 285
"725205-ROY" 1995 3 4 5 333
"725215-BRA" 1995 3 3 6 280
"725215-BRA" 1995 3 4 6 333
"725215-BRA" 1995 3 3 6 388
"725217-MYW" 1995 3 3 3 293
"725217-MYW" 1995 3 4 3 341
"725217-MYW" 1995 3 3 3 357
"725280-BOR" 1995 3 3 4 269
"725280-BOR" 1995 3 4 4 306
"725280-BOR" 1995 3 4 4 332
"725379-BOY" 1995 3 3 5 290
"725379-BOY" 1995 3 2 5 314
"725379-BOY" 1995 3 2 5 343
"725379-BOY" 1995 3 3 5 372
"725391-AwbN" 1995 2 4 6 289
"725391-AwbN" 1995 2 4 6 323
"725391-AwbN" 1995 2 4 6 335
"725416-GrnO" 1995 2 3 5 296
"725416-GrnO" 1995 2 4 5 316
"725416-GrnO" 1995 2 4 5 338
"725416-GrnO" 1995 2 3 5 367
"725452-GwgN" 1995 2 3 5 284
"725452-GwgN" 1995 2 4 5 333
"725452-GwgN" 1995 2 4 5 359
"725464-ArgM" 1995 2 3 2 309
"725464-ArgM" 1995 2 3 2 350
"725501-MrnR" 1995 2 3 3 296
"725501-MrnR" 1995 2 3 3 337
"725501-MrnR" 1995 2 3 3 354
"725501-MrnR" 1995 2 3 3 368
"725501-MrnR" 1995 2 4 3 365
"725501-MrnR" 1995 2 3 3 407
"725508-OynA" 1995 2 3 2 291
"725509-NynO" 1995 2 3 3 267
